2527358	CoffeeMachine	일리 프란시스 Y3	최고예요	심플함서  이쁘네요잘  사용할께용	100	11번가	2017.03.09.	yu****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	역시 커피는 일리가 맛있네요손님초대해 맘껏커피드리니좋음^^	100	11번가	2017.03.09.	me****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	배송도 정말 빠르고 너무 마음에 듭니다	100	11번가	2017.03.09.	so****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	좋아요~ 역시 맛도 좋네요^^	100	11번가	2017.03.08.	yu****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	좋아요	100	11번가	2017.03.08.	hj****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	나쁘지않아요.	해외직구와 비슷한 가격에 잘 구입한거 같아요. 크기 색상도 괜찮은데...물통끼우는 부분이 살짝불편합니다.물통빼다가 부러지는 줄알았어요...	60	11번가	2017.03.07.	da****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	좋아요	네쏘에서 갈아탔어요! 물통을 끼고 빼는게 어렵지만 커피맛은 ？？	80	11번가	2017.03.06.	ni****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	2월23일 주문해서 3월 4일 도착했어요. 해외배송이 9일이면 아주 훌륭합니다. 그것도 독일에서요. 사진처럼 전용박스에 포장도 잘되어서 왔구요 한글설명서도 있어서 아주 좋습니다. 설명서 대로 헹굼하구서 동봉된 캡슐 추출해서 한잔 하면서 후기 올립니다.	100	11번가	2017.03.05.	sk****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	주문 담날 바로 받았네요^^해외배송은 깨지는 사례가 있어 불안하고 as도 전혀 안되는데..직구나 구매대행보다 몇만원 더 내는거 아깝지 않게 안전하고 빠른배송에 as 6개월까지. 잘 쓸께요!^^	100	11번가	2017.03.04.	ki****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	좋은 상품 싸게 사서 기분좋습니다. 배송도 빨랐고 제품도 맘에 쏙 들어요~	100	11번가	2017.03.03.	fm****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	너무 갖고 싶었던 커피머신 잘 받았습니다.배송도 무척 빠르고. 무엇보다 친절한 판매자님께 감사합니다.믿고 구매하길 잘 한것 같습니다.머신은 사진보다 더 깜찍하고 예쁩니다.작동하는 방법도 쉽고무엇보다 커피맛이 좋습니다.많이 파세요!	100	11번가	2017.03.01.	po****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	배송도 생각보다 빠르고, 커피맛 좋네요.ㅎㅎ 안에 개별포장된 미디엄로스트와 다크로스토 들어있어 넘 좋네요^^	100	11번가	2017.02.27.	an****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	마음에 쏙 듭니다. 빠른배송도 좋아요	100	11번가	2017.02.25.	li****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	저렴하고 좋아요	100	11번가	2017.02.22.	ky****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	추천하는 머신	이쁘고 세련된 심플한 디자인에 화이트로 구매했는데 만족합니다 ~	100	G마켓	2017.02.18.	yo****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	배송 빠르고 커피맛도 너무 좋아요레드색상도 은은하게 고급져보여요	100	11번가	2017.02.17.	su****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	좋아요!6일에 주문했는데 오늘 왔어요.진짜 빨라요.강추에요	100	11번가	2017.02.11.	co****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	조아요! 적구추천합니다	또 구매 해서 선물 하려고요^^ 넘 조아요~	100	G마켓	2017.02.11.	ki****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	좋아요	꼼꼼하게 잘포장되서 도착했네요~~기간도 얼마안걸렸고~화이트색상도 맘에들어요~사이즈도 컴팩트해서 공간차지안하는게 좋네요~^^	100	인터파크	2017.02.06.	ra****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	상품 만족합니다 많이파세요	100	11번가	2017.02.03.	cr****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무좋아요~~	설명절 껴서 늦게 받았지만 괜찮았습니다- 엄마하나 드리고 제꺼 또샀습니다 역시 캡슐은 일리께 맛나네요~^^	80	인터파크	2017.02.02.	pc****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	너무 좋아요~	100	11번가	2017.02.01.	wh****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	입금 월요일에 했는데 오늘 저녁에 상품 수령하였습니다. 배송기간이 더 걸릴줄 알았는데 빨리 받아서 너무 좋구요. 안전하게 뽁뽁이에 포장하고 추가주문했던 캡슐 개별 포장하여 미디움이랑 에소프레소 섞어서 보내주셨습니다. 받고나서 물로 소독했는데 막 튀겨서 혹시라도 이상있는건가 싶었는데 캡슐 넣고 내리니까 깔끔하게 내려오네요. 소문대로 예열시간 정말 짧고 역시나 커피맛도 좋고, 싼가격에 빠른 배송으로 구입 잘한 거 같습니다.	100	11번가	2017.01.18.	ti****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	라임색 구매했고 잘 사용하고 있습니다.	100	11번가	2017.01.16.	sk****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	좋아요!마음에들어요~	배송도 엄청빠르고 좋습니다. 선물한건데 만족스럽다 하네요	80	11번가	2017.01.11.	dp****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	설치후 한잔내려먹었네용 듣던대로 맛나구요사용하기도 편？F니다	100	11번가	2017.01.08.	or****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	너무마음에듭니다.적극추천합니다.	며칠 전 백화점 일리매장에서 살까 고민했던 제품~ 병행수입이라 AS가 좀 걸리긴했지만, 친절한가격에 냅다 질렀습니다. 커피맛은 본디 알아주니 두말할 필요없음. 배송도 무지 빠름~	100	11번가	2016.12.31.	jh****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	물건 잘받았습니다.	배송도 빠르게 왔고 물건도 이상없네요 흰색주문했는데 이쁜거 같습니다. 10101010101010101010101010101010101010101010101010	80	인터파크	2016.11.22.	jw****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	빨강일리	일리는 누가 빨강이라더라고요. 제껀 검정으로 샀는데...빨강색이 더 나은듯 해요 사용도 편하고 포장도 잘되어있어서 너무 좋았어요 일단 언제오나?했는데 생각보다 빨리와서 좋았으요	100	인터파크	2016.11.20.	sh****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	머신 구입원하시는분,추천합니다.	배송기간은 보통 걸리는 일주일정도이고 배송관련으로 전화문의 여러번했는데 친절하게 잘 처리해주섰고 포장도 튼튼하게 잘 왔습니다,가격도 저렴해서 여기 추천해요	80	인터파크	2016.11.19.	ka****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	일리 개인적인 후기	빠른배송 좋아요 포장상태도 좋아서 파손되지않아 너무 다행이었어요  하지만 물설정하는게 처음에는 헷갈려요..그리고 향이 좋다고하는데 전 그닥 커피향이 많이 난다는 느낌 못 받았어요.	60	인터파크	2016.11.17.	sh****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	일리캡슐머신 너무 조아요	너무너무 조아요 가격 너무 저렴하게 사서 머무 잘 사용하고 있어요  일리커피맛은 말하면 입아픔 ㅎㅎ 여튼 잘쓸께요 감사합니다	100	인터파크	2016.11.16.	jm****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	저렴하고 편리함	가격도 저령하고 사용이 편리해서 좋아요. 일리7.1보다 완전 편함^^ 정말로 추천해여~~♡	100	인터파크	2016.11.12.	ta****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	손쉽게 사용하고 좋네요~두번째구매입니다	사용해보니 좋아서 언니부탁으로 형부회사에 넣어드렸습니다  왠만한 커피집보다 일리캡슐이 훨씬 좋네요^^ 코스타리카 맛나네요	80	인터파크	2016.10.25.	da****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	좋아요~	행복해요! 집에서 예쁜 에쏘 머신으로 맛난 에스프레소를 마시다니!	100	옥션	2016.08.01.	hs****	[]
2527358	CoffeeMachine	일리 프란시스 Y3	좋아요~	행복해요! 집에서 예쁜 에쏘 머신으로 맛난 에스프레소를 마시다니!	100	옥션	2016.07.29.	hs****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	작동법도 쉽고  커피맛도 좋고  	작동법도 쉽고  커피맛도 좋고  배송도 빠르고 <br> 모두 만족합니다. <br>  <br> 주변에서 좋다고 하길래 <br> 긴가민가 고민 잠깐하다가 <br> 구매했는데 아주 최곱니다. <br> 개인적으로 커피마시기를 좋아해서  <br> 나름 원두가 좋은 스타벅스 커피를 줄겼는데 <br> 당분간은 못갈것 같습니다. <br> 네스카페에서 마셔볼 커피 종류가  <br> 너무 많이 남아 있어서 <br> 다 먹어봐야 할것 같아서요 <br> 커피매니아 분들이라면 필수품이라고 <br> 감히 얘기드릴수 있습니다. <br> SSG을 처음으로 가입해서 구매진행 했는데 <br> 가격도 타쇼핑에 비해서 나름 괜찮은 편이고 <br> 백화점제품이라 AS도 걱정이 안되고 <br> 특히 빠른 배송도 무척 마음에 듭니다. <br> 제품&가격&배송  3박자가 딱 떨어지는 <br> 오래간만에 기분좋은 쇼핑이었습니다. <br> SSG과의 기분좋은 첫거래 입니다. <br> 당분간은 타쇼핑과는 만나지 못할것 같아요 <br> 다음 제품구매시에도 이 기분  이 느낌 <br> 쭈욱 계속해서 느껴보고 싶네요 <br> 앞으로도 계속해서  <br> 좋은 상품과  좋은 가격과  좋은 배송으로 <br> 고객과의 신뢰를 이어나가 주었으면 합니다. <br> 고객에게 항상 만족을 주는 기업으르 남아주시길... <br>  <br> 	100	SSG.COM	2020.07.07.	jh****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	물통 깨져서 와서 황당했음 접수시켜놓고 제가 직접 네슬	물통 깨져서 와서 황당했음 접수시켜놓고 제가 직접 네슬레본사 전화통해서 처리해야함 <br> 판매처에서 본인들도 전화해보겠다 했지만 아무연락 없었음 <br> 그럴거면 신세계에서 왜 파는지 구멍가게 똑같음 몇만원 아낄려다 시간만 낭비하고  <br> 시리얼 번호 불러주고 파손된것 사진찍어주고 결국엔 제품은 문제없으니 물통만 바꿔준다고 <br> 내가 깬것도 아니고 배송중에 깨진것 같은데 처음부터 발송할때 포장을 꼼꼼히 하던지 <br> 박스에 파손주의 취급주의라고 써서 조심시켜야 하는거아니지 <br> 내시간이 아까워 그냥쓴다 다음엔 절대 구매안함 <br>  <br> 	80	SSG.COM	2021.01.19.	kh****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	너무기대하고 구매했는데 아쉽네	너무기대하고 구매했는데 아쉽네요 <br> 빠른배송에 <br> 문의도 친절한 고객센터 직원의 안내까진 좋았는데 <br> 두둥 <br> 제품이 시티즈 밀크 였는데 구성품에 에어로치노가 없는... <br> 알고보니 시티즈가왔네요 <br> 선거라서 하루더 늦게 교환 으로 받았는데 <br> 두둥 박스가 모서리가 빠직  <br> 배송하면서 무진장 날아다녔을 상상이 절로 되었네요 <br> 택배 박스에 취급주의 스티커라도 붙여주시면 좋겠네요 <br>  <br> 암튼 방금 웰컴팩 구매하고  <br> 캡슐세계로 빠져봅니다	80	SSG.COM	2020.04.17.	k2****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	잘마시고있습니다	커피도 너무 맛있고 라떼도 거품도 만족스럽고 빨리 데워져서 좋네요블랙컬러가 너무 멋스러워요쿠폰도 들어있어서 캡슐도 구매했더니 쿠브박스도 받을수있어서 좋았습니다 다만 11월20일이후로 캡슐가격이 조금 올랐더라구요미리알았다면 미리구매했을텐데..그래도 맛있게 잘마시고있습니다	80	G마켓	2019.12.02.	so****	"['<img src=""http://bampic.gmarket.co.kr/v1/559/990/1575990559/00300/1575990559309472030000.jpg"" alt=""커피도 너무 맛있고 라떼도 거품도 만..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	배송 정말 빠르네요 주문한지 하루만에 ㅎㅎ이중 ...	배송 정말 빠르네요 주문한지 하루만에 ㅎㅎ이중 박스긴 하지만 박스만 있길래 불안한감도 있었는데속포장이 아주 튼튼하게 잘 되어 있네요디자인도 넘 이쁘고...커피뽑아 마시는데 어주 맛나고 편하네요 ㅋ에어로치노는 아직 못써봤는데...아주 기대가 됩니다 ㅎㅎ	100	롯데홈쇼핑	2019.10.18.	te****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	사용 전 리뷰배송은 나쁘지 않은 편임.안타깝...	사용 전 리뷰배송은 나쁘지 않은 편임.안타깝게도 박스 겉표면이 이리저리 긁혀서 많이 뒹굴다 온 것 같긴함.전원 연결했을때 이상없이 잘 켜짐.디자인은 매우 우수함.밥솥 같지 않고 무슨 미니로봇트처럼 생겨서 멋짐.	100	롯데홈쇼핑	2019.12.11.	dl****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	아침에 라떼 한잔 마시면 행복해요~직구랑 가격차...	아침에 라떼 한잔 마시면 행복해요~직구랑 가격차이 별로 없고 배송도 3일안에 해 주셨어요~ 잘 쓸께요~^^근데 소음은 살짝 있어요 ㅜ	100	롯데홈쇼핑	2019.10.15.	yy****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	빠른배송 감사드립니다.  커피는	빠른배송 감사드립니다.  <br> 커피는 역시 네스카페죠 ㅎㅎ <br> 백화점 판매 상품으로 저렴하게 구매했네요 감사합니다	100	SSG.COM	2020.11.09.	op****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	최고예요	다행이 다음날 바로 받아서 선물용으로 구입한건데 빨리받아서좋네요. 할인받아서 정가보다 훨씬 저렴하게 구입해서 좋네용^^	100	11번가	2019.10.02.	bo****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	잘 받았어요.	직구 두달 기다리다가 단종됐다그래서 쿠폰 사용해 구매했어요. 아직 익숙하지않지만 흐다보면 익숙해지겠죠.  잘 쓸게요.	100	G마켓	2019.11.07.	ke****	"['<img src=""http://bampic.gmarket.co.kr/v1/774/455/331455774/00233/331455774308945823300.jpg"" alt=""직구 두달 기다리다가 단종됐다그래..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	생각보다 하루 지나서 왔지만 그래도 구성품, 제품상...	생각보다 하루 지나서 왔지만 그래도 구성품, 제품상태 다 만족합니다.커피도 맛있어요...번창하세요.	100	롯데ON	2019.11.15.	js****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	최고최고!! 진짜 돈 안아까워요 코로나 시대에 커피숍 	최고최고!! 진짜 돈 안아까워요 코로나 시대에 커피숍 못가는데 홈카페 최고에요	100	SSG.COM	2021.01.14.	yo****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	와이프 생일 선물로 사줬는데 엄청 좋아하네요. 사용 편	와이프 생일 선물로 사줬는데 엄청 좋아하네요. 사용 편리합니다. 포장도 잘되서 왔구요	100	SSG.COM	2020.12.31.	ki****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	잘 샀어요 강추	배송도빠르고 가격도 저렴하게 구매했어요 집들이 선물로 줬는데 많이 좋아하네요	100	인터파크	2019.10.19.	de****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	올해 구매한 물건 중 젤 잘했어요! 많이 홍보하고 있어요! 참 좋아요! 강추입니다.	올해  구매한  물건 중  젤  잘했어요!많이  홍보하고  있어요!참  좋아요!  강추입니다.	100	현대Hmall	2019.10.02.	ko****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요 맛있어요	디자인도 너무 예쁘고 맛은 정말 일품이네요 백화점보다 저렴하게 구매했어요	100	인터파크	2019.10.06.	su****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	최고예요	친구 집들이 선물로 주문했는데 배송도 빠르고 친구도 맘에 들어하네요	100	11번가	2019.10.15.	p6****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	뽑기 잘해야됩니다구매하고 압이 안빠저서  as보...	뽑기 잘해야됩니다구매하고 압이 안빠저서  as보내고 찝찝하내요아무튼 기분은 별루입니다	100	롯데홈쇼핑	2019.11.01.	va****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	빠르고 좋아요	소음은 있지만 아주 잠깐이라 괜찮아요편하고좋네요	100	G마켓	2019.11.10.	ha****	"['<img src=""http://bampic.gmarket.co.kr/v1/301/501/1577501301/00658/1577501301308769565800.jpg"" alt=""소음은 있지만 아주 잠깐이라 괜찮아요편하고좋네요"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	신혼집에 가져갈거라 아직사용은 안해봤지만 배송도빠르...	신혼집에 가져갈거라 아직사용은 안해봤지만 배송도빠르고 이뻐요~!	100	롯데홈쇼핑	2019.10.06.	kd****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	할인에 카드청구할인까지해서 백화점보다 저렴하게 구입...	할인에 카드청구할인까지해서 백화점보다 저렴하게 구입했네요	100	롯데ON	2019.10.09.	ws****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	선물용으로 구입했습니다.포장해서 드렸는데받으...	선물용으로 구입했습니다.포장해서 드렸는데받으신분이 좋아하세요.	100	롯데홈쇼핑	2019.10.19.	cr****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	빠른배송에 포장도 깔끔한 상태	빠른배송에 포장도 깔끔한 상태로 받았습니다 많이 파세요	100	SSG.COM	2020.02.29.	mi****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	가격도 저렴하고 배송도 빠르네요	바우처도 정상 수령했고요,,,제품도 이상없이 잘받았습니다.	100	G마켓	2019.11.07.	so****	"['<img src=""http://bampic.gmarket.co.kr/v1/301/501/1577501301/00479/1577501301308853147900.jpg"" alt=""바우처도 정상 수령했고요,,,제품도 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	디자인도 예쁘고 커피도 맛있어요	캡슐 처음 사용해보는데 편리하고 맛ㄷㅎ 좋네요	100	G마켓	2019.11.08.	yo****	"['<img src=""http://bampic.gmarket.co.kr/v1/301/501/1577501301/00421/1577501301308855442100.jpg"" alt=""캡슐 처음 사용해보는데 편리하고 맛ㄷㅎ 좋네요"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	고급스럽고 배송도 빠릅니다. 바우쳐까지.. 감동이네...	고급스럽고 배송도 빠릅니다. 바우쳐까지.. 감동이네요 ㅠ	100	롯데홈쇼핑	2019.12.05.	sg****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	커피맛 좋아요 특히나 라떼가 ㅎ	커피맛 좋아요 특히나 라떼가 ㅎㅎ	80	SSG.COM	2020.06.30.	eu****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	커피도 맛있고 작동방법도 쉬운편입니다	커피도 맛있고 작동방법도 쉬운편입니다	100	롯데홈쇼핑	2019.10.01.	bl****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	추출소리에 깜짝놀랐네요 ㅋ잘샀어요	추출소리에 깜짝놀랐네요 ㅋ잘샀어요	100	롯데홈쇼핑	2019.12.18.	iz****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	배송하시는 분이 아무렇게나 던져놓고 가서 기분이별로네요	배송하시는 분이 아무렇게나 던져놓고 가서 기분이별로네요	100	롯데홈쇼핑	2019.12.20.	ju****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	시댁 선물 드렸더니 정말정말 좋	시댁 선물 드렸더니 정말정말 좋아하세요!!	100	SSG.COM	2020.11.10.	ho****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요	배송은 살짝 느렸지만, 제품상태는 양호합니다	80	11번가	2019.11.08.	da****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	잘쓰고있는 상품이어서 선물로 구매했어요	잘쓰고있는 상품이어서 선물로 구매했어요	100	롯데홈쇼핑	2019.10.29.	go****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	시험삼아내려봤는데 잘되네요.맛도 좋아요.	시험삼아내려봤는데 잘되네요.맛도 좋아요.	100	롯데홈쇼핑	2019.10.03.	tr****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	최고예요	직구보단 비싸지만...상품은 만족	100	11번가	2019.10.17.	sh****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	최고예요	작살납니다직구는오래걸리고국산중젤싸요	100	11번가	2019.10.22.	oc****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요.	사용하기도 쉽고 우유거품도 잘되네요	100	G마켓	2019.11.05.	no****	"['<img src=""http://bampic.gmarket.co.kr/v1/774/455/331455774/00216/331455774308625621600.jpg"" alt=""사용하기도 쉽고 우유거품도 잘되네요"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	이쁜 머신 잘 받았습니다	이쁜 머신 잘 받았습니다	100	롯데홈쇼핑	2019.12.21.	hi****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	저렴하게 구매해서 좋습니다	저렴하게 구매해서 좋습니다	100	SSG.COM	2019.12.02.	le****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	배송도빠르고 괜찮습니다.	배송도빠르고 괜찮습니다.	100	G마켓	2019.10.07.	mo****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	소리가좀 크긴한데 좋아요!	소리가좀 크긴한데 좋아요!	100	롯데홈쇼핑	2019.10.20.	ks****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	친구선물로줬는데좋아해요	친구선물로줬는데좋아해요	100	SSG.COM	2020.01.02.	ma****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	배송 진짜 빨라서 조아요.	배송 진짜 빨라서 조아요.	100	SSG.COM	2020.03.11.	ad****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	잘쓰고 있어요	아주 잘 쓰고 있어요 강추요	100	인터파크	2019.11.03.	zk****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	만족합니다 만족합니다	만족합니다 만족합니다	100	롯데홈쇼핑	2019.11.11.	ts****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	만족합니다 만족합니다	만족합니다 만족합니다	100	롯데홈쇼핑	2019.11.11.	ts****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	두고두고 장바구니에만 있다가	두고두고 장바구니에만 있다가	100	옥션	2019.11.14.	aq****	"['<img src=""http://bampic.auction.co.kr/v1/595/394/b637394595/00878/b637394595167494587800.jpg"" alt=""두고두고 장바구니에만 있다가"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요	너무 예쁘고 좋아요~밀크	100	인터파크	2020.03.17.	im****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요 좋아여우우ㅜ누누저눈	좋아요 좋아여우우ㅜ누누저눈	100	롯데홈쇼핑	2019.10.01.	kj****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요	배송빠루고 맛있어요 좋아요	100	G마켓	2019.10.20.	gj****	"['<img src=""http://bampic.gmarket.co.kr/v1/774/455/331455774/00208/331455774307474620800.jpg"" alt=""배송빠루고 맛있어요 좋아요"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	선물했는데 좋아하네요.	선물했는데 좋아하네요.	100	SSG.COM	2020.03.11.	g1****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	선물로 구매했어요~	선물로 구매했어요~	100	G마켓	2019.11.10.	ho****	"['<img src=""http://bampic.gmarket.co.kr/v1/301/501/1577501301/00966/1577501301308686396600.jpg"" alt=""선물로 구매했어요~"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	좋아요 파ㅑㅛㄸ너ㅔㅐㅊㅇ	좋아요 파ㅑㅛㄸ너ㅔㅐㅊㅇ	100	롯데홈쇼핑	2019.10.07.	mo****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	너무너무너무좋아요!! 이쁘고 맛도 좋아용 ㅎㅎ	너무너무너무좋아요!! 이쁘고 맛도 좋아용 ㅎㅎ	100	롯데홈쇼핑	2019.10.10.	ky****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	맘에 들어요. 빠른 배송 감사합니다.	맘에 들어요. 빠른 배송 감사합니다.	100	롯데홈쇼핑	2019.10.17.	yo****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	good	good good good	100	G마켓	2019.10.18.	be****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	너무 좋아요	고민하다가 산 건데. 일찍 살걸 그랬어요 ㅎㅎ	100	G마켓	2019.11.08.	bl****	"['<img src=""http://bampic.gmarket.co.kr/v1/301/501/1577501301/00576/1577501301308710657600.jpg"" alt=""고민하다가 산 건데. 일찍 살걸 그랬어요 ㅎㅎ"" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	ㅈㅇㅈㅇㄷㅇㅈㅇㅈㅇㄷㅇㄷㅇㅈㅇ	ㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇㅈㅇ	100	G마켓	2019.11.12.	l2****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	선물인데 마음에 들어해요	선물인데 마음에 들어해요	100	SSG.COM	2019.11.04.	ha****	[]
4849901	CoffeeMachine	네스프레소 시티즈 앤 밀크 D122	고민하다가 샀는데 잘 산것 같아요	고민하다가 샀는데 잘 산것 같아요	100	롯데홈쇼핑	2019.12.18.	hy****	[]
