12129086,aircleaner,삼지아이티 피스넷 퓨어룸,공기 청정기,이쁘고 디자인도 좋아요 .무드등도 밤에 잠자기에 밝기도 좋으네요..소리는 선풍기 ...미풍.  약풍..강풍..똑 같으네요스위치 조작도 간편하고 위에서 나오는 장화된 공기도 비람 세기가 좋으네요..공기도 맑고 건강도 좋아지길 바라며  피스넷 공기 청소기구입 만족합니다,100,G마켓,2020.12.16.,le****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/01106/1756102947340278610600.jpg"" alt=""이쁘고 디자인도 좋아요 .무드등도 밤..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,좋아요. 만족합니다.,"편한 마음으로 구입했는데, 가성비가 아주아주 좋아서 기분 좋은 제품입니다.굳이 자동 기능을 안해도 된다고 생각하는 사람이라 먼지가 많은 집안 일을 할만 3~4단 사용하고,평소에 2단 사용해도 조용해서 맘에 듭니다.^^",100,G마켓,2020.11.18.,ha****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/01891/1756102947337063489100.jpg"" alt=""편한 마음으로 구입했는데, 가성비가 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,상품평이벤트 참여합니다,저번에 1개사서  써보고  좋아서   1+1   구매했어요^^전기세 걱정도 없고  방방마다 하나씩 놓고 쓰기에 정말 좋아요 ^^   미세먼지  많은날   숨쉬기  편하고   좋아요. 바빠서  쓴다는게 지금 쓰게되었네요 좋은상품  많이 많이  파세요,100,G마켓,2021.02.13.,oe****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00921/1756102947343393092100.jpg"" alt=""저번에 1개사서  써보고  좋아서   1+1  ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,"작아서 방마다 두기 편하고, 소음도 적게 들리네요",방마다 한개씩 설치할려고 구매했습니다. 작아서 설치하기 편하고 필터도 비닐로 포장되어 있어서 믿을만하네요. 지금까지 사용하면서 소음에 문제가 있지는 않았습니다. 디자인도 무난해서 어디에 두어도 괜찮을 꺼 같아요,80,G마켓,2021.06.05.,ky****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/01700/1756102947352084170000.jpg"" alt=""방마다 한개씩 설치할려고 구매했습..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/02700/1756102947352084170000.jpg"" alt=""방마다 한개씩 설치할려고 구매했습..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,작지만 강해요,목이  요즘 간지러워 방에 두려고 구매햇어요오 작지만 강하네요틀고나니 목이 간지럽지안고 상쾌한 느낌2단 까지는 소리 거슬리지안아요그다음 단계부턴 강 선풍기 소리 납니다가격 대비 만족만족,100,G마켓,2021.02.25.,ji****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00352/1756102947345312735200.jpg"" alt=""목이  요즘 간지러워 방에 두려고 구..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,중국발 미세먼지 덕에 이렇게 집에 들이게 되었네요 ㅎ...,중국발 미세먼지 덕에 이렇게 집에 들이게 되었네요 ㅎ30년전만 하더라도 공기청정기가 있었다면 과연 지금 처럼 필수가전이 되었을까 싶네요씁쓸한 마음에 퓨어룸 받자마자 하루 종일 돌리고 있네요좋은 제품 팔아주시니 감사합니다,100,옥션,2021.03.26.,al****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00713/b815606869188000071300.jpg"" alt=""중국발 미세먼지 덕에 이렇게 집에 들..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,제품심플하고 조용하고  헤파필터이니 기능확실할것이고 너...,제품심플하고 조용하고  헤파필터이니 기능확실할것이고 너무맘에드네요 제품분해방법도 자석식이라 돌리지말고위아래로 잡아당기면 쉽게열립니다 안에헤파필터도 비닐포장되어있으니 벗겨내시고 사용하시면되요. 잘산것같아요,100,옥션,2020.12.15.,vi****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00880/b815606869184189088000.jpg"" alt=""제품심플하고 조용하고  헤파필터이..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/01880/b815606869184189088000.jpg"" alt=""제품심플하고 조용하고  헤파필터이..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/02880/b815606869184189088000.jpg"" alt=""제품심플하고 조용하고  헤파필터이..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/03880/b815606869184189088000.jpg"" alt=""제품심플하고 조용하고  헤파필터이..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,1+1 작고 예뻐네요,택배 오자 말자 2개다 사용해 봤어요2단계 까자는 소음 괜찮네요4단계는 소음이 좀 있네요그래도 깨끗한 공기 마시며 건강해 지는 느낌작고 예뻐서 만족해요더 써보고 후기 올릴게요,100,G마켓,2021.02.22.,wb****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/01252/1756102947345124225200.jpg"" alt=""택배 오자 말자 2개다 사용해 봤어요2..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,간편하게 사용할 수 있어서 좋네요,"구조도 간단하고 무게도 가벼워서, 관리가 편하고 방마다 두고 쓰기도 편리합니다. 무드등 모드로 밤에 분위기 내기도 좋구요 ㅎㅎ 팬돌아가는 소리가 약하게 들이긴 하지만 자는데 신경쓰일 정도는 아닙니다.",100,G마켓,2021.04.21.,wi****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/01530/1756102947347738353000.jpg"" alt=""구조도 간단하고 무게도 가벼워서, 관..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,큰거 두개로 버티다가 방방마다 공청기가 필요한 것 같아...,큰거 두개로 버티다가 방방마다 공청기가 필요한 것 같아 구매했어요. 애들방에 넣어줬어요. 첫날이라 플라스틱 냄새?? 많이 나요. 미세먼지 표시같은건 없지만 어차피 매일 켜둬야하는거니 만족합니다!,100,옥션,2021.05.11.,zi****,[]
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,하룻밤 틀고 자봤는데 만족스러워요~ 본체에서 나는 플라...,하룻밤 틀고 자봤는데 만족스러워요~ 본체에서 나는 플라스틱 특유 냄새같은 것이 좀 많이 나긴 하는데 가까이 안가면 괜찮고 공기가 상쾌해지는 기분이 들어요 무드등 기능도 만족해요!!,100,옥션,2020.09.26.,on****,[]
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,우선 배송이 빨라서 좋구요. 작동시켜 보니 소음도 적고...,우선 배송이 빨라서 좋구요. 작동시켜 보니 소음도 적고 조명도 은은한 것이 사용하기에 편리합니다. 다만 저가형 제품이다 보니 시간조절을 위한 타이머가 없는 것이 좀 아쉽기는 합니다.,80,옥션,2021.05.12.,ha****,[]
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,너무 좋아요ㅎ,소음은 제일 낮은거로 하면 소리도 안나고 좋네요ㅎ아이들 방에 넣어주려고 샀어요ㅎㅎ제 생가보단 크긴한데ㅋㅋ큰만큼 성능이 더 좋겠지요?ㅎ공기가 깨끗해지면 좋겠어요ㅋㅋ,100,G마켓,2021.03.23.,wl****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00612/1756102947347096661200.jpg"" alt=""소음은 제일 낮은거로 하면 소리도 안..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,어제 도착,두개 다 거실에 틀어놨어요.오래된 아파트라 노린네가 나는데아침에 나와서 보니 약간 상쾌한 느낌이 들었어요.구조는 단순한데 냄새는 모르겠고 먼지는 잘 거르는거 같아요.,100,G마켓,2021.01.29.,es****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00416/1756102947343502241600.jpg"" alt=""두개 다 거실에 틀어놨어요.오래된 아..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,소음적고 너무 좋습니다,"1,2단계는 소음 매우적습니당 3,4단계는 소음크긴하디만 1,2단계만 틀어도 충분할거같습니다한가지 아쉬운게있다면 무드등 조명이 너무 어둡습니다.ㅠㅠ",100,G마켓,2021.01.22.,sa****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00738/1756102947343030973800.jpg"" alt=""1,2단계는 소음 매우적습니당 3,4단계..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,애매함,가격만큼. 돌아가는 소리만 나네요. 공기가 얼마나 안 좋은지. 어느 정도 깨끗해졌는지. 그냥 기계가 돌아가는구나. 청정해지겠구나. 생각할 뿐.,60,G마켓,2021.03.13.,gk****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00774/1756102947346528777400.jpg"" alt=""가격만큼. 돌아가는 소리만 나네요. ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,공기청정기 피스넷 퓨어룸 1+1,공기청정기 피스넷 퓨어룸 1+1작은방에 공기청정기가 필요해서구매했데 단계가 올라갈수록소음은 심하지만 공기는 깨끗해지는 기분입니다.,80,G마켓,2021.02.20.,yh****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00444/1756102947344108544400.jpg"" alt=""공기청정기 피스넷 퓨어룸 1+1작은방..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,소음적고 좋아요,아이방과 거실이 작아서 거실에 놓았는데 낮은단계는 소음이 거의 없어요.세게 틀면 소리가 크게나는데 일반 공기청정기 정도이고 너무 좋아요.,100,G마켓,2020.11.27.,su****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00851/1756102947336817585100.jpg"" alt=""아이방과 거실이 작아서 거실에 놓았..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,예쁘고 좋아요??,일단 예쁘고 깔끔한게 좋네요. 잠깐 써봤는데 성능도 좋은것 같고 뭐 이정도면 가성비 갑플러스 정도. 필터만 싸면 갑트리플 일텐데....,80,G마켓,2021.01.16.,pa****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00159/1756102947342348715900.jpg"" alt=""일단 예쁘고 깔끔한게 좋네요. 잠깐 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,.,며칠을 고민하고 비교하고 결정했어요 애들 방에 하나씩 놓으려고 1+1으로 소리도 안크고 조명도 예쁘고 사이즈도 적당해서 일단 맘에 듭니다,80,G마켓,2020.12.08.,cr****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00834/1756102947339714483400.jpg"" alt=""며칠을 고민하고 비교하고 결정했어..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,상품평믿고 구매,사실 청정기원리는 간단. 물리적순화ㄴ시켜 필터에 가르면됨. 구역마다 한개씩. 모터 팬. 필터. 와꾸. 오러케만있음됨. 요정도 가격적다 잘써볼게요,80,G마켓,2021.02.09.,as****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/01369/1756102947344458436900.jpg"" alt=""사실 청정기원리는 간단. 물리적순화..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,피스넷 퓨어룸~1+1,아이들방에 하나씩 두려고 2개를 구매했습니다.생각보다 사이즈도 아담해서 침대위에 놓고 수시로 켜고 있어요~저녁에는 무드등으로도 보기가 좋습니다 ^^,100,G마켓,2020.11.09.,bz****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00784/1756102947337188278400.jpg"" alt=""아이들방에 하나씩 두려고 2개를 구매..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,만족,미세먼지가 기승이라서 방마다 설치하고자 구매합니다.디자인도 좋고 소음도 작아 아주 만족합니다.은은한 조명이 있어더욱 좋구요.,100,G마켓,2021.03.21.,ch****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00054/1756102947346822205400.jpg"" alt=""미세먼지가 기승이라서 방마다 설치..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,할인받아조아요,은은한 조명등이 조아서 상품평보다 구매 장바구니 담아두다 할인쿠폰받아조아요 소리가 잔잔하게 나긴하는데 자는데 막~ 거슬리진않지만 자꾸소리나니 은근 신경쓰임,80,G마켓,2020.10.20.,sy****,[]
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,좋습니다. 공기청정기에서 나오는 공기 맡아보면 깨끗한 ...,좋습니다. 공기청정기에서 나오는 공기 맡아보면 깨끗한 공기 맡는것같고 소음도 적습니다. 이 가격에 잘 산것같네요,100,옥션,2021.03.02.,dk****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00332/b815606869184756133200.jpg"" alt=""좋습니다. 공기청정기에서 나오는 공..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,무드등 겸 공기청정기,무드등이 필요했는데 공청까지 된다고 하여 구입했어요. 공청은 머리맡에 두면 안된다고 하는데 ㅠㅠ 예약이나 리모컨 기능 있으면 좋겠습니다 ^^,80,G마켓,2021.05.20.,k#****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00452/1756102947350857645200.jpg"" alt=""무드등이 필요했는데 공청까지 된다..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,거실용으로 큰것이 있지만..방마다 설치하고 싶어서 구...,거실용으로 큰것이 있지만..방마다 설치하고 싶어서 구매합니다.작은 크기에 조명까지 있어서 아주 만족합니다.1단과 2단은 조용합니다.,100,옥션,2021.03.16.,ch****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00249/b815606869187639224900.jpg"" alt=""거실용으로 큰것이 있지만..방마다 설..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,저렴하게 잘 샀습니다.,"1+1 이라 더 저렴하고 작아서 방에 쓰기 딱이네요.소음 얘기가 많은데, 2단까지는 조용하니 취침에도 문제 없겠습니다.",100,G마켓,2021.05.12.,dd****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00435/1756102947350474643500.jpg"" alt=""1+1 이라 더 저렴하고 작아서 방에 쓰..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,"제품은 아담하고 작동도 잘 됩니다.다만, 이제 공기가...","제품은 아담하고 작동도 잘 됩니다.다만, 이제 공기가 정화되는지는 알 수 없어서.....암튼 조명도 은은해서 좋습니다.",100,옥션,2021.03.30.,ps****,[]
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,피스넷 퓨어룸 추천,배송 하루만에 왔습니다 청정기 3단부터는 소음이 있으나 기능면에서는 좋습니다 공기질이 좋습니다^^  적극 추천합니다,100,G마켓,2021.01.23.,po****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/01394/1756102947343183739400.jpg"" alt=""배송 하루만에 왔습니다 청정기 3단부..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,잘받았습니다 소리도 적당하고 애들방에 하나씩 두고사용...,잘받았습니다 소리도 적당하고 애들방에 하나씩 두고사용하려고 구입했습니다필터세이퍼 크기 괜찮은게 있어서 사용 중입니다,100,옥션,2021.04.04.,x*****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00173/b815606869188159117300.jpg"" alt=""잘받았습니다 소리도 적당하고 애들..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/01173/b815606869188159117300.jpg"" alt=""잘받았습니다 소리도 적당하고 애들..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,처음에 틀었을때는 기계 냄새가 났는데하루 정도 지나...,처음에 틀었을때는 기계 냄새가 났는데하루 정도 지나니 정말 공기가 깨끗해 진것 같아요공기가 상쾌하더라고요~~^^,100,옥션,2021.06.26.,n3****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00923/b815606869190892292300.jpg"" alt=""처음에 틀었을때는 기계 냄새가 났는..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,매우 만족합니다 심플하고 좋아요,매우 만족합니다 심플하고 좋아요 매우 만족합니다 심플하고 좋아요 매우 만족합니다 심플하고 좋아요,100,G마켓,2021.03.24.,dh****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00048/1756102947347093404800.jpg"" alt=""매우 만족합니다 심플하고 좋아요 매..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,괜찮은거같아요,집구조사 큰 청정기두기 애매한데 방마다 딱딱두기 좋아요 음식하는데냄새도금방잘잡아주는거같고 더써봐야지알거같은데일단만족이에요,100,G마켓,2021.03.17.,pe****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/01305/1756102947346823130500.jpg"" alt=""집구조사 큰 청정기두기 애매한데 방..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,배송 빠르게 왔네요.   성능은 작은방은 정화해 주리라...,배송 빠르게 왔네요.   성능은 작은방은 정화해 주리라 생각되네요.. 1 2 단계 소음은 거의 없네요.,100,옥션,2021.03.23.,ss****,[]
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,일단 간편하게 설치해서 잘 사용중이네요. 얼마나 공기를...,일단 간편하게 설치해서 잘 사용중이네요. 얼마나 공기를 깨끗이 해 주는지는 모르겠지만 그래도 잘 돌아가니 꾸준히 이용하려고요.,100,옥션,2021.01.02.,se****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00160/b815606869184782416000.jpg"" alt=""일단 간편하게 설치해서 잘 사용중이..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,방안 공기가 달라지네요,짜그마한게 먼 효과가 잇을까 걱정햇는데 확실히 공기가 좋아지네요취침시엔 1.2 단계까지가 적당한거 같아요,80,G마켓,2021.01.19.,zz****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00982/1756102947341375898200.jpg"" alt=""짜그마한게 먼 효과가 잇을까 걱정햇..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,생각 했던거 보다 크기가 작아요. 처음 켜면 바람에서 ...,생각 했던거 보다 크기가 작아요. 처음 켜면 바람에서 냄새가 좀 나요. 밖에서 냄새빼고 애들방에 넣어야 해요.,60,옥션,2021.02.05.,ki****,[]
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,배송 빠릅니다 ㅡ추천은 글쎄요,배송 빠릅니다 ㅡ추천은 글쎄요 개가 심한 방귀를 껴도 공청기가 꿈쩍도 안하네요 ㅎㅎㅎ 개 방귀 냄새땜에 산건데..하하,60,G마켓,2020.09.02.,ka****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00212/1756102947332102321200.jpg"" alt=""배송 빠릅니다 ㅡ추천은 글쎄요 개가 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,맘에  들어요 일주일 써봤는데  소음도 없고 잘때 켜고...,맘에  들어요 일주일 써봤는데  소음도 없고 잘때 켜고자면 아침이 상쾌하고  목도 안아파요 굿입니다.,100,옥션,2020.12.28.,me****,[]
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,좋아요^^ 2개 셑으로 구매했는데 같은 단계라도 하나는...,좋아요^^ 2개 셑으로 구매했는데 같은 단계라도 하나는 소음이 조금 더 커요. 불도 은은하고 좋아요.,100,옥션,2020.10.16.,ma****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00298/b815606869181153029800.jpg"" alt=""좋아요^^ 2개 셑으로 구매했는데 같은 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/01298/b815606869181153029800.jpg"" alt=""좋아요^^ 2개 셑으로 구매했는데 같은 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/02298/b815606869181153029800.jpg"" alt=""좋아요^^ 2개 셑으로 구매했는데 같은 ..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,잘때는 소리가 시끄럽다네요 약하게ㅣ 틀엇는데 아이들 방...,잘때는 소리가 시끄럽다네요 약하게ㅣ 틀엇는데 아이들 방에 하나씩 틀었는데 공기정화가 되는건진 잘모르겠어요,60,옥션,2020.12.14.,xo****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00576/b815606869183878757600.jpg"" alt=""잘때는 소리가 시끄럽다네요 약하게..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,조아요~~,고기를 구우면서 공기청정기를 틀어놨더니 냄새가 빨아들이는 느낌이 확 나네요. 완전 추천합니다 ^^,100,G마켓,2020.12.19.,I2****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00239/1756102947340393223900.jpg"" alt=""고기를 구우면서 공기청정기를 틀어..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,전기세 부담이 적어 하루 종일 돌리네요.. 소리도 조용...,전기세 부담이 적어 하루 종일 돌리네요.. 소리도 조용하고 은은한 불빛도 좋습니다..,100,옥션,2021.02.19.,cz****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00587/b815606869186626858700.jpg"" alt=""전기세 부담이 적어 하루 종일 돌리네..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/01587/b815606869186626858700.jpg"" alt=""전기세 부담이 적어 하루 종일 돌리네..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,좀 작은듯 하지만 작은방에서 쓰기 좋을듯 합니다. 제일...,좀 작은듯 하지만 작은방에서 쓰기 좋을듯 합니다. 제일 약하게 했을땐 잠잘때에도 그리 거슬리진 않았습니다.,80,옥션,2020.12.28.,ms****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00818/b815606869184666981800.jpg"" alt=""좀 작은듯 하지만 작은방에서 쓰기 좋..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/01818/b815606869184666981800.jpg"" alt=""좀 작은듯 하지만 작은방에서 쓰기 좋..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">', '<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/02818/b815606869184666981800.jpg"" alt=""좀 작은듯 하지만 작은방에서 쓰기 좋..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,상품,상품은생각보다작아요ㆍ소음은1단계는조용하구요2단계부터는크기는한데참을만하네요,60,G마켓,2021.01.16.,an****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00758/1756102947342718875800.jpg"" alt=""상품은생각보다작아요ㆍ소음은1단계..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,공기 청정이 되고있다는 표시가없으니 잘되는건지 알수가없...,공기 청정이 되고있다는 표시가없으니 잘되는건지 알수가없네요소음은 거의 없어요,80,옥션,2021.04.14.,da****,"['<img src=""http://bampic.auction.co.kr/v1/869/606/b815606869/00608/b815606869188622360800.jpg"" alt=""공기 청정이 되고있다는 표시가없으..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,아직,이제막틀엇는데 소음은 좀 잇구요크기는 아담하고 좋어요제발 효과잇기를...,100,G마켓,2021.06.03.,tl****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00260/1756102947352126826000.jpg"" alt=""이제막틀엇는데 소음은 좀 잇구요크..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,"아이들 방에 한개씩, 크기도 모양도 좋아보여요. 성능은...","아이들 방에 한개씩, 크기도 모양도 좋아보여요. 성능은 좀 더 써봐야할듯.",80,옥션,2020.12.10.,ko****,[]
12129086,aircleaner,삼지아이티 피스넷 퓨어룸,아이들 방에,아들 딸방에 하나씩  놓아 주었습니다ㅡ조절할수있고  밤에는 은은하니 조명도 켜지고 좋네요~~,100,G마켓,2021.03.10.,uj****,"['<img src=""http://bampic.gmarket.co.kr/v1/947/102/1756102947/00456/1756102947346160345600.jpg"" alt=""아들 딸방에 하나씩  놓아 주었습니다..."" onerror=""this.src=\'http://img.danawa.com/new/noData/img/noImg_160.gif\'"">']"
